product_id,retailer,country,title,description,category_path,url,image_url,price,barcode,brand,category,attributes
1001603430,amazon,France,hyssop Soda Craft grapefruit - origin france - Soda organic - 6 x 75cl,"# product information 
collapse all expand all Dimensions package weight 9.43 kilograms 
counting unit 4500 milliliters 
number' articles 6 
item details Description content liquids soft drink 
ASIN B","["""" grocery"""","""" coffee, tea and drinks"""","""" soft drinks""""]",https://www.amazon.fr/dp/B0DK99B1H2,https://m.media-amazon.com/images/I/615KuZ3PnNL._AC_UL320_.jpg,25.5,,Hysope,Other Non-Cola Carbonates,"Sustainable Sourcing: organic; Carbonization: sparkling; Caffeine: 15-25 mg; Volume: 750; Flavour: grapefruit; Pack Type: Bottle; Free From: no alcohol; Naturally derived: natural flavours, natural fragrances, natural; No Artificial Ingredients: no artificial sweeteners; Geographic Origin: france; Health Claims: low sugar; Juice Content: 0-2%"
1001610870,Walmart,USA,"Hal's New York Seltzer Carbonated Blackberry Flavored Sparkling Water, Zero Sugar, Zero Calorie, Zero Carbs, 20 Fl Oz ( Pack of 12)",""""" 
* Variety: Sparkling 
* Item Volume: 20 Fluid Ounces 
* Package Information: Can 
"""" ; Brand Unbrand","["""" Food"""","""" Beverages"""","""" Water"""","""" Seltzer Water"""","""" All Seltzer Water""""]",https://www.walmart.com/ip/Hal-s-New-York-Seltzer-Carbonated-Blackberry-Flavored-Sparkling-Water-Zero-Sugar-Zero-Calorie-Zero-Carbs-20-Fl-Oz-Pack-of-12/13316056005?classType=REGULAR,https://i5.walmartimages.com/seo/Hal-s-New-York-Seltzer-Carbonated-Blackberry-Flavored-Sparkling-Water-Zero-Sugar-Zero-Calorie-Zero-Carbs-20-Fl-Oz-Pack-of-12_fdbccd47-603b-4aff-8dcd-845efedbb191.be871ce979542c97b2f5eb50a50ef294.jpeg,33.11,,Hal New York,Sparkling Flavoured Bottled Water,"Flavour: blackberry; Caffeine: 0-15 mg; Volume: 591; Water Type: seltzer, flavoured; Geographic Origin: united states; Juice Content: 0-2%; Health Claims: no sugar, no calories; Carbonization: carbonated, sparkling"
1001657160,Knuspr,Germany,fritz-kola box 24x0.33 l (MULTI-WAY),,"["""" beverages """","""" Soft & Energy Drinks """","""" cola & lemonades """","""" Cola""""]",https://www.knuspr.de/11475-fritz-kola-kiste-24x0-33-l-mehrweg,https://cdn.knuspr.de/images/grocery/products/11475/11475-1625810086946.jpg,26.99,,Fritz Kola,Reduced Sugar Cola Carbonates,Pack Type: Carton/Box; Carbonization: carbonated; Volume: 330; Juice Content: 0-2%
1001674701,Walmart,USA,"Culture Pop Soda Sparkling Probiotic Drink, Wild Berries, 12 Pack, 12 Fl Oz Cans",""""" 
* PROBIOTIC SODA YOU CAN FEEL GOOD ABOUT!: More flavorful than a seltzer but much less sweet than traditional colas or fruit sodas, CULTURE POP soda is sweetened with fruit juice, no refined sugar ","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Modern Soda""""]",https://www.walmart.com/ip/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Wild-Berries-12-Pack-12-Fl-Oz-Cans/13700568687?classType=VARIANT&athbdg=L1900,https://i5.walmartimages.com/seo/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Wild-Berries-12-Pack-12-Fl-Oz-Cans_f272e10d-1ce3-482c-be68-3892fd2336a1.933bfa4b14a94b7783f0ba1ceb90c1d3.jpeg,28.04,,Culture Pop,Other Non-Cola Carbonates,"Pack Type: Can; Health Claims: probiotic; Sustainable Sourcing: organic; Flavour: wild berries, berry; Diets: plant-based, vegan, kosher; Carbonization: carbonated, sparkling; Juice Content: 0-2%; Sweetener: stevia; Volume: 355; No Artificial Ingredients: no artificial sweeteners, no gmo"
1001677878,Walmart,USA,"Culture Pop Soda Sparkling Probiotic Drink, Watermelon, 12 Pack, 12 Fl Oz Cans",""""" 
* PROBIOTIC SODA YOU CAN FEEL GOOD ABOUT!: More flavorful than a seltzer but much less sweet than traditional colas or fruit sodas, CULTURE POP soda is sweetened with fruit juice, no refined sugar ","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Modern Soda""""]",https://www.walmart.com/ip/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Watermelon-12-Pack-12-Fl-Oz-Cans/13689271530?classType=VARIANT,https://i5.walmartimages.com/seo/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Watermelon-12-Pack-12-Fl-Oz-Cans_a0184272-ae10-4a7a-b2e0-704511275663.9585b7d38285f9eec6d827f87b54105e.jpeg,28.89,,Culture Pop,Other Non-Cola Carbonates,"No Artificial Ingredients: no artificial sweeteners, no gmo; Carbonization: carbonated, sparkling; Volume: 355; Sustainable Sourcing: organic; Flavour: watermelon; Sweetener: stevia; Juice Content: 0-2%; Pack Type: Can; Health Claims: probiotic, digestive health; Diets: vegan, plant-based, kosher"
1001724125,iHerb,USA,"Everydaze, Reset Kombucha, Powdered Beverage Mix, Strawberry Kiwi, 10 Packets, 0.18 oz (5 g) Each","### Description 
* Pre + Probiotics 
* Vegan 
* 21 Calories 
* No Added Sugar 
* Low Calories 
* Vegan Probiotics 
* Gluten- Free 
* Non- Alcoholic 
* Peta Approved - Animal Test- Free 
* Fermented Te","["""" Supplements"""","""" Digestive Support"""","""" Probiotics""""]",https://www.iherb.com/pr/everydaze-reset-kombucha-powdered-beverage-mix-strawberry-kiwi-10-packets-0-18-oz-5-g-each/145723,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/daz/daz56263/l/17.jpg",7.19,,Everydaze,Powder Concentrates,"Concentrate Format: powder, vitamins; Pack Type: Carton/Box; Weight: 5; Flavour: strawberry, kiwi; Sustainable Sourcing: organic; Caffeine: 0-15 mg; Sweetener: stevia, erythritol; Contains Minerals: calcium, iron; Juice Content: 0-2%; Free From: no alcohol; Health Claims: no added sugar, low calories"
1001747776,AB Vassilopoulos,Greece,natural juice apple 1lt,the OLUMPOS trusts the greek nature γι' this chooses the best greek fruits and offers you the sweet pleasure of juice.,"[""""dairy products,herbal drinks & items refrigerator"""",""""refrigerator juices""""]",https://www.ab.gr//el/eshop/Galaktokomika-Fytika-Rofimata-and-Eidi-Psygeioy/Chymoi-psygeioy/Fysikos-Chymos-Milo-1lt/p/7757333,https://static.ab.gr/medias/sys_master/products/h04/h5e/10092269895710.jpg,2.98,,Olympos,Not from Concentrate 100% Juice,Flavour: apple; Volume: 1000; Juice Features: from concentrate; Naturally derived: natural; Juice Content: 100%; Made From: apple; Carbonization: still
1001783640,amazon,Italy,Lowicz syrup of raspberry ( Malina) 400 ml x 10 Pack,"london grocery brand 
taste syrup of raspberry 
unit count 10.00 units 
number of articles 10 
item volume 400 milliliters 
package weight 4000 grams 
london grocery producer 
* * *
# information abou","["""" food and care of home"""","""" coffee, tea and drinks"""","""" drinks syrups and concentrates""""]",https://www.amazon.it/dp/B0B9251FNT,https://m.media-amazon.com/images/I/41D9CpiPc6L._AC_UL320_.jpg,92.34,,Lowicz,Liquid Concentrates,Flavour: raspberry; Pack Type: Bottle; Pack Material Type: Glass; Caffeine: 150-200 mg; Volume: 400; Juice Content: 0-2%
1001787666,Kroger,USA,TEN Alkaline Spring Water,"TEN Spring Water is Perfection in a Bottle. Sourced from natural springs, never from a municipal (tap) water source, Stable pH -- tested to hold pH in the bottle for a minimum of 2 years,BPA-free bott","["""" Grocery"""","""" Pantry"""","""" Beverages"""","""" Water"""","""" Alkaline Water""""]",https://www.kroger.com/p/ten-alkaline-spring-water/0081005300022#:#zipcode=46204&storeid=02100339,https://www.kroger.com/product/images/xlarge/front/0081005300022,4.79,810053000229,Ten,Functional Bottled Water,"Water Type: spring, alkaline; Juice Content: 0-2%; Naturally derived: natural; Volume: 3785; Carbonization: still"
1001799135,amazon,United Kingdom,Body Fuel Energy Can 12x330ml Orange,"Brand Applied Nutrition 
Flavour Orange 
Unit count 6000 gram 
Package weight 3990 Grams 
* * *
# About this item 
* 0 Calories And 0 Sugar Essential B- Vitamins To Support Energy Levels And Metabolic","["""" Grocery"""","""" Drinks"""","""" Energy Drinks""""]",https://www.amazon.co.uk/dp/B0CSYZWY2C,https://m.media-amazon.com/images/I/71CJZlLh1uL._AC_UL320_.jpg,20.59,,Applied Nutrition,Energy Drinks,"Caffeine: 25-50 mg; Naturally derived: natural flavours; Energy Source: b-vitamins; Sweetener: sucralose; Carbonization: still; Diets: halal; Free From: no allergens; Health Claims: brain health/ cognitive health / memory health, good source of minerals, no sugar, good source of vitamins, energy boosting, nootropic/enhanced mental performance; Contains Minerals: calcium, magnesium; Flavour: orange; Juice Content: 15-25%; Pack Type: Can; Volume: 330"
1001808054,Walmart,USA,"Culture Pop Soda Sparkling Probiotic Drink, Orange Mango, 12 Pack, 12 Fl Oz Cans",""""" 
* PROBIOTIC SODA YOU CAN FEEL GOOD ABOUT!: More flavorful than a seltzer but much less sweet than traditional colas or fruit sodas, CULTURE POP soda is sweetened with fruit juice, no refined sugar ","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Modern Soda""""]",https://www.walmart.com/ip/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Orange-Mango-12-Pack-12-Fl-Oz-Cans/13683059440?classType=VARIANT,https://i5.walmartimages.com/seo/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Orange-Mango-12-Pack-12-Fl-Oz-Cans_468ec35e-f80c-42fc-9d9a-387aee9e0351.873e638206812eae12b7b61147d4005c.jpeg,29.99,,Culture Pop,Orange Carbonates,"Health Claims: probiotic; Sweetener: stevia; Volume: 355; No Artificial Ingredients: no artificial sweeteners, no gmo; Flavour: orange, mango; Pack Type: Can; Sustainable Sourcing: organic; Diets: plant-based, vegan, kosher; Carbonization: carbonated, sparkling"
1001814748,amazon,Germany,"ABE energy + Performance sugar free Energy Drink - All Black Everything Drink with caffeine, Vita choline, Dynamin, citrulline- malate (12 oz Dose - 12 pieces) ( Baddy Berry)","# Product information 
Collapse All Expand All Measurements Item package weight 4.2 Kilograms 
number of pieces 12 
package quantity 12 
Unit Count 3810.1759 gram 
item weight 11 Ounces 
number of ite","["""" Grocery"""","""" Drinks"""","""" Energy Drinks""""]",https://www.amazon.de/dp/B0C77WRGZD,https://m.media-amazon.com/images/I/61ACo+17mBL._AC_UL320_.jpg,101.43,,Abe,Energy Drinks,"Energy Source: l-theanine; Juice Content: 0-2%; Volume: 355; Count per Unit: 12; Immune Support Ingredients: vitamin c; Naturally derived: natural fragrances; Flavour: berry; Pack Type: Can; Carbonization: carbonated; Health Claims: mood-enhancing, brain health/ cognitive health / memory health, fatigue relief, energy boosting, nootropic/enhanced mental performance, no sugar; Sports Positioning: pre-workout; Sweetener: sucralose"
1001815828,Target,USA,Life Aid Fit Aid Go Hydration + Athletic Recovery Powder Citrus Medley - 6 packets,"
[ingredients_start]
 Does Not Contain Any of the 9 Major Allergens Product Form: Powder Package Quantity: 6 TCIN: 94162547 UPC: 810047240570 Origin: made in the USA 
[ingredients_end]

Life Aid Fit A","["""" Health"""","""" Vitamins & Supplements"""","""" Immune System Supplements""""]",https://www.target.com/p/lifeaid-fitaid-go-hydration-athletic-recovery-powder-citrus-medley-6-packets/-/A-94162547,https://target.scene7.com/is/image/Target/GUEST_decc6068-6486-4d68-a4bf-93167752413e,69.05,810047240570,LIFEAID,Powder Concentrates,"Free From: no allergens; Caffeine: 0-15 mg; Concentrate Format: powder; Pack Type: Carton/Box; Flavour: citrus; Naturally derived: natural sweeteners; Geographic Origin: united states; Sweetener: monk fruit, stevia; No Artificial Ingredients: no sucralose; Health Claims: no sugar, no added sugar, immune system health, hydrating"
1001906898,amazon,France,Applied Nutrition Body Fuel Energy Can Orange 330 ml x 12,"mark applied Nutrition 
orange flavor 
number of items 1 
number of units 330 milliliters 
package weight 3990 grams 
* * *
# at about this article 
* 0 calories and 0 sugar 
* vitamins B essential to","["""" grocery"""","""" coffee, tea and drinks"""","""" energy drinks""""]",https://www.amazon.fr/dp/B0CSYZWY2C,https://m.media-amazon.com/images/I/71CJZlLh1uL._AC_UL320_.jpg,49.11,,Applied Nutrition,Energy Drinks,"Energy Source: b-vitamins; Carbonization: still; Health Claims: no sugar, energy boosting, good source of vitamins, nootropic/enhanced mental performance; Contains Minerals: calcium; Sweetener: sucralose; Caffeine: 25-50 mg; Juice Content: 0-2%; Naturally derived: natural fragrances; Flavour: orange; Pack Type: Can; Volume: 330"
1001922506,Walmart,USA,"Culture Pop Soda Sparkling Probiotic Drink, Lemon Lime, 12 Pack, 12 Fl Oz Cans",""""" 
* PROBIOTIC SODA YOU CAN FEEL GOOD ABOUT!: More flavorful than a seltzer but much less sweet than traditional colas or fruit sodas, CULTURE POP soda is sweetened with fruit juice, no refined sugar ","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Lemon & Lime""""]",https://www.walmart.com/ip/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Lemon-Lime-12-Pack-12-Fl-Oz-Cans/13699311168?classType=VARIANT,https://i5.walmartimages.com/seo/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Lemon-Lime-12-Pack-12-Fl-Oz-Cans_cadad29e-7790-431c-b0d1-fda45e82f405.60cc03da8890460aa0ae2bbbefa7f07b.jpeg,32.99,,Culture Pop,Other Non-Cola Carbonates,"Volume: 355; Flavour: lime, lemon; Diets: plant-based, kosher, vegan; Sweetener: stevia; Pack Type: Can; Sustainable Sourcing: organic; Carbonization: carbonated, sparkling; Health Claims: probiotic, digestive health; Juice Content: 0-2%; No Artificial Ingredients: no gmo, no artificial sweeteners"
1001961770,Kroger,USA,Kohana Cold Brew Concentrate,"Experience the rich and smooth flavor of Kohana Cold Brew Concentrate! Each pack contains 32 oz of meticulously brewed coffee concentrate, ready to mix with your favorite milk or water for a refreshin","["""" Grocery"""","""" Beverages"""","""" Coffee"""","""" Cold Brew, Iced & Bottled Coffee""""]",https://www.kroger.com/p/kohana-cold-brew-concentrate/0380407826317?fulfillment=IN_STORE,https://www.kroger.com/product/images/xlarge/front/0380407826317,98.99,3804078263179,Kohana,RTD Coffee,"Volume: 946; Juice Content: 0-2%; RTD Coffee Style: milk, cold brew; Carbonization: still"
1002004030,safeway,USA,Bolt24 Peach Mango 16.9 Oz. - 16.9 OZ,,"["""" Beverages"""","""" Sports Drinks"""","""" Sports Drinks""""]",https://www.safeway.com/shop/product-details.970033355.html,https://images.albertsons-media.com/is/image/ABS/970033355,1.79,52000047776,Bolt 24,Sports Drinks,"Volume: 500; Carbonization: still; Flavour: peach, mango; Juice Content: 0-2%"
1002086396,Walmart,USA,"Sol-ti Super Boost Super Shot , Organic Cold Pressed Concentrated Juice Shot 2.1 oz, with Organic Pineapple & Tumeric",""""" 
* Sol-ti Super Boost Super Shot , Organic Cold Pressed Concentrated Juice Shot 2.1 oz, with Organic Pineapple & Tumeric 
* TROPICAL DIGESTIVE BOOST: One (1) 2.1 oz Sol-ti Super Shot, featuring a re","["""" Food"""","""" Beverages"""","""" Juices"""","""" Cold Pressed Juices & Juice Shots"""","""" All Cold Pressed Juices & Juice Shots""""]",https://www.walmart.com/ip/Sol-ti-SuperBoost-SuperShot/5403700307?classType=REGULAR,https://i5.walmartimages.com/seo/Sol-ti-SuperBoost-SuperShot_46c4555e-cf39-4845-a160-d3cc263c8c3f.b141ded5bc759bec31d425d19cedfbd4.png,2.98,,Sol-ti,Not from Concentrate 100% Juice,"Free From: no caffeine; Volume: 250; Juice Features: cold press; Diets: plant-based; No Artificial Ingredients: no gmo; Health Claims: digestive health, immune system health, good source of minerals, antioxidant, good source of vitamins; Pack Type: Bottle; Contains Minerals: manganese; Made From: ginger, pepper, lemon, apple, pineapple; Flavour: pineapple; Sustainable Packaging: can be recycled; Caffeine: 0-15 mg; Immune Support Ingredients: vitamin c, ginger, turmeric, antioxidants; Sustainable Sourcing: usda organic, organic; Carbonization: still; Juice Content: 100%"
100210306,Sainsbury's,United Kingdom,Regal Siprus Mixed Fruit Nectar 2 Ltr,"Information
Description
Mixed Fruit Nectar
Made from 5 fruits
Suitable for vegetarians
Full product range available online www.shopatregal.com
Find us on Facebook and Twitter
Product of IRP
Bottle des","["""" Dairy, eggs & juice"""","""" Fruit juice & drinks"""","""" Chilled fruit juice & smoothies""""]",https://www.sainsburys.co.uk/shop/gb/groceries/product/details/diwali/regal-siprus-mixed-fruit-nectar-2-ltr,https://assets.sainsburys-groceries.co.uk/gol/7953221/image.jpg,2.5,5027738013381,Regal,Nectars,"Juice Features: smoothie; Volume: 2000; Caffeine: 15-25 mg; Pack Material Type: Plastic; Naturally derived: natural sweeteners, natural colourants; Sweetener: sugar; Carbonization: still; Juice Content: 50-75%; Immune Support Ingredients: vitamin c, antioxidants; Made From: orange, apple, guava, mango; Pack Type: Bottle; Health Claims: antioxidant"
1002116588,Walmart,USA,KR Pink Grapefruit Flavored Seltzer Water Cans 12 pk / 12 fl oz - Pack of 2,""""" 
* Nutrition Facts 
* 12.0 servings per container 
* Serving size 1 can (354mL) 
* Amount per serving 
* Calories 0 
* % Daily value* 
* Total Fat0g Total Fat 
* Sodium10mg Sodium 
* Total Carbohydr","["""" Food"""","""" Beverages"""","""" Water"""","""" Flavored Water"""","""" All Flavored Water""""]",https://www.walmart.com/ip/KR-Pink-Grapefruit-Flavored-Seltzer-Water-Cans-12-pk-12-fl-oz-Pack-of-2/15768011946?classType=REGULAR,https://i5.walmartimages.com/seo/2X-KR-Pink-Grapefruit-Flavored-Seltzer-Water-Cans-12-fl-oz-12-pk_93ad7b8b-1efa-4e36-ab8f-3769901fe1a8.5952c7e3c1ebbb0c3ee0c8f13ebfa97b.jpeg,20.99,100140707828,Strike Force,Sparkling Flavoured Bottled Water,Volume: 355; Water Type: seltzer; Flavour: grapefruit; Pack Type: Carton/Box; Carbonization: carbonated; Juice Content: 0-2%; Caffeine: 15-25 mg
1002183105,amazon,France,Booster Sniff pack of 3 | powder energizing d' germany | concentrated and awake | alternative effective at energy drinks | over 120 sniffles,"mark Booster Sniff 
flavor pepper mint 
primary complement type Taurin 
number of units 6.0 gram 
form of the article powder 
item weight 6 grams 
number of items 3 
maker lk Vita Health UG (haftungsb","["""" all stores"""","""" grocery"""","""" coffee, tea and drinks"""","""" energy drinks""""]",https://www.amazon.fr/dp/B0D9ML5JM2,https://m.media-amazon.com/images/I/714H0z54DML._AC_UL320_.jpg,27.95,,Booster,Energy Drinks,"Energy Source: guarana; Volume: 9; Geographic Origin: germany; Juice Content: 0-2%; Botanicals And Functional Ingredients: rhodiola; Carbonization: still; Health Claims: no sugar, energy boosting; Caffeine: 15-25 mg"
1002191827,iHerb,USA,"Everydaze, Reset Kombucha, Powdered Beverage Mix, Peach, 10 Packets, 0.18 oz (5 g) Each","### Description 
* Pre + Probiotics 
* 21 Calories 
* No Added Sugar 
* Low Calories 
* Vegan Probiotics 
* Gluten Free 
* Non- Alcoholic 
* PETA Animal Test- Free Vegan 
* Fermented Tea Drink On- The","["""" Supplements"""","""" Digestive Support"""","""" Probiotics""""]",https://www.iherb.com/pr/everydaze-reset-kombucha-powdered-beverage-mix-peach-10-packets-0-18-oz-5-g-each/145719,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/daz/daz56258/l/17.jpg",7.19,,Everydaze,Powder Concentrates,"Juice Content: 0-2%; Weight: 5; Contains Minerals: calcium, iron; Health Claims: no added sugar, low calories; Sweetener: stevia, erythritol; Free From: no alcohol; Caffeine: 0-15 mg; Pack Type: Carton/Box; Concentrate Format: powder, vitamins; Flavour: peach"
1002197267,amazon,United Kingdom,"The Gutsy Captain Kombucha - 12 x 400ml - Kombucha Tea, Certified Organic - Natural Fermented Probiotic Drink, Raw and Vegan - 12pack ( Pineapple Peach)","Flavour Pineapple Peach 
Brand THE GU Tsy CAPTAIN KOMBUCHA 
Item form Liquid 
Caffeine content high_caffeine 
Specialty Antioxidants, No Preservatives, Vegan 
Package information Bottle 
Unit count 12","["""" Grocery"""","""" Drinks"""","""" Tea"""","""" Kombucha""""]",https://www.amazon.co.uk/dp/B0BGJLCD19,https://m.media-amazon.com/images/I/71bixDzH1OL._AC_UL320_.jpg,27.9,,The Gu Tsy,Carbonated RTD Tea and Kombucha,"Health Claims: probiotic, antioxidant; Immune Support Ingredients: ginger, antioxidants; Flavour: peach, pineapple, tea; Naturally derived: natural; Volume: 400; Pack Type: Bottle; No Artificial Ingredients: no artificial flavours, no artificial colours, no artificial preservatives; Sustainable Sourcing: organic; Carbonization: carbonated; Caffeine: 15-25 mg"
1002262631,superdrug,United Kingdom,WOW Hydrate ELECTROLYTE Lemon and Lime - 500ml (x 12),other Features Our tasty range of electrolyte drinks contains a variety of essential vitamins and electrolytes complemented by a delicious flavour. These vitamins and electrolytes are stored in the ca,"[""""health"""",""""diet-fitness""""]",https://www.superdrug.com/health/diet-fitness/health-shots-energy-drinks/wow-hydrate-electrolyte-lemon-and-lime-500ml-x-12/p/mp-00143331,https://www.superdrug.com/medias/prd-front-mp-00143331-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NTIxNjN8aW1hZ2UvanBlZ3xhRGRsTDJnNFlTOHhNVFE0TURZeE5URTFOemM1TUM5d2NtUXRabkp2Ym5RdGJYQXRNREF4TkRNek16RmZOakF3ZURZd01BfGNhNzJmMmY1N2Q5ODIyYjZmMGUyMTM5NjdkNTc4YTRiNTE0MmU0Mjg5OTg4ZTY1NDkzMmU0N2EzOTQxYmU4ZGY,17.99,5060446100455,Wow Hydrate,Sports Drinks,"Sports Positioning: fitness; Flavour: lemon, lime; Diets: low carbs; Juice Content: 0-2%; Volume: 500; Contains Minerals: calcium; Carbonization: still; Sports Ingredients: electrolytes; Health Claims: no sugar, immune system health, mood-enhancing, antioxidant, good source of minerals, good source of vitamins, hydrating, fatigue relief; Naturally derived: natural flavours; Caffeine: 50-100 mg; Sweetener: sucralose; Pack Type: Blister; Immune Support Ingredients: vitamin c, antioxidants"
1002263207,Walmart,USA,"Culture Pop Soda Sparkling Probiotic Drink, Pink Grapefruit, 12 Pack, 12 Fl Oz Cans",""""" 
* PROBIOTIC SODA YOU CAN FEEL GOOD ABOUT!: More flavorful than a seltzer but much less sweet than traditional colas or fruit sodas, CULTURE POP soda is sweetened with fruit juice, no refined sugar ","["""" Food"""","""" Beverages"""","""" Soda Pop"""","""" Modern Soda""""]",https://www.walmart.com/ip/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Pink-Grapefruit-12-Pack-12-Fl-Oz-Cans/13708520328?classType=VARIANT,https://i5.walmartimages.com/seo/Culture-Pop-Soda-Sparkling-Probiotic-Drink-Pink-Grapefruit-12-Pack-12-Fl-Oz-Cans_143ea355-f84b-4521-9125-4c9f4cdad1b5.28818a19856452e4b78c50119f047b63.jpeg,31.5,,Culture Pop,Other Non-Cola Carbonates,"Sweetener: stevia; Free From: no caffeine; Naturally derived: natural; Health Claims: digestive health, probiotic; Volume: 355; Sustainable Sourcing: organic; Diets: plant-based, vegan, kosher; Flavour: grapefruit; No Artificial Ingredients: no artificial sweeteners, no gmo; Caffeine: 0-15 mg; Juice Content: 0-2%; Pack Type: Can; Carbonization: carbonated, sparkling"
1002289166,Walmart,USA,Tw!ster Grape Punch Flavored Drink 59 Fluid Ounce Paper Carton,""""" 
* Good source of Vitamin C 
* Generously sized for the whole family 
* Tropicana, Tropicana juice, juice, Tropicana drinks, drinks, Tropicana beverages, beverages, Tropicana twister, twister, Tropi","["""" Food"""","""" Beverages"""","""" Juices"""","""" Grape Juice""""]",https://www.walmart.com/ip/Tw-ster-Grape-Punch-Flavored-Drink-59-Fluid-Ounce-Paper-Carton/973974411?classType=REGULAR&athbdg=L1600,https://i5.walmartimages.com/seo/Tw-ster-Grape-Punch-Flavored-Drink-59-Fluid-Ounce-Paper-Carton_ee0d258d-b4cb-478c-ac82-a5d320662d9c_1.d7f6388eee677cc2b8b9a5a42a113563.jpeg,1.94,,Twister,Juice Drinks (up to 24% Juice),Pack Type: Liquid Carton; Volume: 1745; Flavour: grape; Health Claims: good source of vitamins; Immune Support Ingredients: vitamin c; Caffeine: 15-25 mg; Carbonization: still; Made From: grape
1002383316,amazon,France,"LIFEAID FITAID Energy lot of 12 packs of natural caffeine, ketogenic, formula to optimal performance : bcaa, quercetin, electrolytes, omega-3s, 15 calories, paleo, vegan and without gluten, 35 ml","mark LIFEAID 
form of the liquid article 
flavor Fitaid Energy lot of 200 mg of caffeine 
type of paleo diet 
number of items 12 
packaging information can 
item volume 144 fluid ounces 
number of uni","["""" all stores"""","""" grocery"""","""" coffee, tea and drinks"""","""" energy drinks""""]",https://www.amazon.fr/dp/B09WY6726Y,https://m.media-amazon.com/images/I/716D5whEubL._AC_UL320_.jpg,161.85,810047240969,LIFEAID,Energy Drinks,"Sports Ingredients: bcaa, electrolytes; Diets: paleo diet; Contains Minerals: calcium; Free From: dairy free; Sweetener: sucralose; Carbonization: still; Energy Source: green tea; Immune Support Ingredients: vitamin c, turmeric; Juice Content: 0-2%; Health Claims: energy boosting, stress relief, low calories, good source of vitamins, fatigue relief, hydrating; Pack Type: Can; Naturally derived: natural flavours, natural sweeteners, natural"
1002440846,iHerb,Germany,"Everydaze, reset to default kombucha, powder- beverage mix, strawberry- Kiwi, 10 parcel, ever 5 g (0.18 oz.).",,"["""" Supplements & nutrient"""","""" digestion"""","""" probiotics""""]",https://de.iherb.com/pr/everydaze-reset-kombucha-powdered-beverage-mix-strawberry-kiwi-10-packets-0-18-oz-5-g-each/145723,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/daz/daz56263/l/17.jpg",8.18,,Everydaze,Powder Concentrates,"Weight: 5; Juice Content: 0-2%; Pack Type: Carton/Box; Concentrate Format: powder; Flavour: strawberry, kiwi"
1002448096,amazon,USA,"Texas Tea White Tea, Poteet Strawberry, 16 Ounce","* * *
## Important information 
[ingredients_start]
Ingredients 
Brewed Organic White Tea ( Water Tea), Pure Cane Sugar, Poteet Strawberry Puree, Natural Strawberry 
[ingredients_end]

Directions 
Ope","["""" Any Department"""","""" Grocery & Gourmet Food"""","""" Beverages"""","""" Tea"""","""" White""""]",https://www.amazon.com/dp/B00K021VJC,https://m.media-amazon.com/images/I/51ExB7Gud2L._AC_UL320_.jpg,17.99,852750003028,Texas Tea,Still RTD Tea,"Pack Type: Bottle; Volume: 473; Pack Material Type: Glass; Naturally derived: natural flavours, natural; Carbonization: still; Sweetener: cane sugar; Tea Type: white; Juice Content: 15-25%; Sustainable Sourcing: organic; Flavour: tea, strawberry"
100246579,New Pharma,Belgium,Yogi Tea Hibiscus mint 330ml,"properties : 
refreshing drink organic prepared from a mixture of plants and spices freshly infused. 
presentation : 
330 ml characteristics : 
mark Yogi Tea 
category aromatherapy - essential oils 
p","["""" organic - natural"""","""" aromatherapy - essential oils""""]",https://www.newpharma.be/pharmacie/yogi-tea/636994/yogi-tea-hibiscus-menthe-330ml.html,https://img.newpharma.net//images/products/fr/500/yogi-tea-hibiscus-menthe-330ml.2.jpg,1.79,,Yogi,Carbonated RTD Tea and Kombucha,"Sustainable Sourcing: organic; Pack Type: Bottle; Volume: 330; Flavour: tea, mint, hibiscus; Pack Material Type: Glass; Carbonization: still; Juice Content: 0-2%"
