gtin1,gtin2,true_label
708156357633,856652006002,0
708156357633,856652006156,0
708156357633,856652006163,0
708156357633,856652006194,0
708156357633,856652006200,0
708156357633,856652006484,0
708296710305,7108321404675,0
708734136971,896211003547,0
708820487918,713733675192,0
708820516281,719283775375,0
708820904149,719283775375,0
710051614520,710051617187,0
710051614520,851107003711,0
710051617187,851107003711,0
710051626172,854092006149,0
710051631060,850888005174,0
711403644950,711403680477,0
711403644950,815154020152,0
711403680477,815154020152,0
712797100527,712797100596,0
718157942080,718157942097,0
718179615283,754436584473,0
718179615283,758763251923,0
719410400019,719410800109,0
719943614648,720061306452,0
719943614648,720061306469,0
719943614648,720061306476,0
719943614648,720061382142,0
719943614648,720061382180,0
719943614648,758391122367,0
719943614648,758391122398,0
719943614648,758391122480,0
719943614648,758391123388,0
719943614655,720061306452,0
719943614655,720061306469,0
719943614655,720061306476,0
719943614655,720061382142,0
719943614655,720061382180,0
719943614655,758391122367,0
719943614655,758391122398,0
719943614655,758391122480,0
719943614655,758391123388,0
720061306452,720061306469,0
720061306452,720061306476,0
720061306452,720061382142,0
720061306452,720061382180,0
720061306452,758391122367,0
720061306452,758391122398,0
720061306452,758391122480,0
720061306452,758391123388,0
720061306469,720061306476,0
720061306469,720061382142,0
720061306469,720061382180,0
720061306469,758391122367,0
720061306469,758391122398,0
720061306469,758391123388,0
720061306476,720061382142,0
720061306476,720061382180,0
720061306476,758391122367,0
720061306476,758391122480,0
720061306476,758391123388,0
720061382142,758391122367,0
720061382142,758391122398,0
720061382142,758391122480,0
720061382142,758391123388,0
720061382180,758391122367,0
720061382180,758391122398,0
720061382180,758391122480,0
720061382180,758391123388,0
721094199202,721094199844,0
721094199707,721094199714,0
721094199714,721094200069,0
721094200588,998372838089,0
721332820059,721332820073,0
721332831055,854413001402,0
721865003226,8717163859568,0
721866416933,721867235373,0
721867234574,721867235373,0
721867271777,721867277915,0
721867280908,721867287044,0
722776005460,722776005552,0
722776005484,722776005569,0
723522228737,878114020449,0
723522450992,723522451005,0
723651221609,723651221692,0
723651221609,723651221715,0
723651221609,731329136841,0
723651221609,752798487197,0
723651221609,752798487203,0
723651221609,752798487210,0
723651221609,752798487234,0
723651221609,752798487241,0
723651221609,752798487258,0
723651221692,723651221715,0
723651221692,731329136841,0
723651221692,732976285104,0
723651221692,752798487173,0
723651221692,752798487197,0
723651221692,752798487203,0
723651221692,752798487210,0
723651221692,752798487234,0
723651221692,752798487241,0
723651221692,752798487258,0
723651221692,767870802423,0
723651221715,731329136841,0
723651221715,732976285104,0
723651221715,752798487173,0
723651221715,752798487197,0
723651221715,752798487203,0
723651221715,752798487210,0
723651221715,752798487234,0
723651221715,752798487241,0
723651221715,752798487258,0
723651221715,767870802423,0
723651375814,723651375920,0
723651375814,742488100642,0
723651375814,782069279312,0
723651375920,742488100642,0
723651375920,782069279312,0
724943571600,858276004105,0
724943571600,858276004136,0
726281200020,726281301017,0
726511243087,726511244169,0
726511280020,726511280167,0
728062556197,782279201653,0
728062764967,782279201653,0
728925620836,810084445112,0
729555587186,785614538957,0
729555587186,785614569951,0
729555587186,785614569968,0
7310050005126,7310050005201,0
7310050005126,7310050005218,0
7310050005140,7310050005201,0
7310050005140,7310050005218,0
7310050005171,7310050005201,0
7310050005171,7310050005218,0
7310050005171,7310050106922,0
7310050005188,7310050005201,0
7310050005188,7310050005218,0
7310050005201,7310050005348,0
7310050005201,7310050005485,0
7310050005201,7310050005492,0
7310050005201,7310050105482,0
7310050005218,7310050005348,0
7310050005218,7310050005485,0
7310050005218,7310050005492,0
7310050005218,7310050105482,0
7310050105482,7310050106922,0
7310070000057,7310070000828,0
7310070000057,7310070001146,0
7310070000057,7310070005335,0
7310070000057,7310070059208,0
7310070000057,7310070151308,0
7310070000057,7310070154101,0
7310070000057,7310070154705,0
7310070000057,7310070733856,0
7310070000057,7310072000116,0
7310070000057,7310072000536,0
7310070000057,7310072725804,0
7310070000149,7310070000828,0
7310070000149,7310070001146,0
7310070000149,7310070005335,0
7310070000149,7310070059208,0
7310070000149,7310070151308,0
7310070000149,7310070154101,0
7310070000149,7310070154705,0
7310070000149,7310070733856,0
7310070000149,7310072000116,0
7310070000149,7310072000536,0
7310070000149,7310072725804,0
7310070000286,7310072000260,0
7310070000286,7310072000598,0
7310070000828,7310070001146,0
7310070000828,7310070002488,0
7310070000828,7310070005342,0
7310070000828,7310070006349,0
7310070000828,7310070059208,0
7310070000828,7310070151209,0
7310070000828,7310070151308,0
7310070000828,7310070154101,0
7310070000828,7310070154705,0
7310070000828,7310070733856,0
7310070000828,7310072000017,0
7310070000828,7310072000116,0
7310070000828,7310072720250,0
7310070000828,7310072725804,0
7310070001146,7310070002488,0
7310070001146,7310070005335,0
7310070001146,7310070005342,0
7310070001146,7310070008701,0
7310070001146,7310070151209,0
7310070001146,7310070151308,0
7310070001146,7310070154101,0
7310070001146,7310070154705,0
7310070001146,7310070733856,0
7310070001146,7310072000017,0
7310070001146,7310072000116,0
7310070001146,7310072000536,0
7310070001146,7310072720250,0
7310070001146,7310072725804,0
7310070001665,7310070001696,0
7310070001665,7310070004758,0
7310070001665,7310070004765,0
7310070001665,7310070766083,0
7310070001665,7310070766144,0
7310070001665,7310074002507,0
7310070001665,7310074002514,0
7310070001665,73145714,0
7310070001672,7310070001696,0
7310070001672,7310070001719,0
7310070001672,7310070001788,0
7310070001672,7310070004444,0
7310070001672,7310070004741,0
7310070001672,7310070004758,0
7310070001672,7310070004765,0
7310070001672,7310070004802,0
7310070001672,7310070004826,0
7310070001672,7310070005021,0
7310070001672,7310070005649,0
7310070001672,7310070006516,0
7310070001672,7310070006592,0
7310070001672,7310070766083,0
7310070001672,7310070766144,0
7310070001672,7310074002507,0
7310070001672,7310074002514,0
7310070001672,7310074002521,0
7310070001672,7310074006000,0
7310070001672,7310074008097,0
7310070001672,73145714,0
7310070001672,73145738,0
7310070001696,7310070001849,0
7310070001696,7310070001887,0
7310070001696,7310070004741,0
7310070001696,7310070004758,0
7310070001696,7310070004765,0
7310070001696,7310070004802,0
7310070001696,7310070004826,0
7310070001696,7310070005472,0
7310070001696,7310070005649,0
7310070001696,7310070006493,0
7310070001696,7310070766083,0
7310070001696,7310070766144,0
7310070001696,7310072000239,0
7310070001696,7310072000246,0
7310070001696,7310074002507,0
7310070001696,7310074002514,0
7310070001696,7310074002521,0
7310070001696,7310074006000,0
7310070001696,7310074008097,0
7310070001696,73145714,0
7310070001696,73145738,0
7310070001719,7310070001849,0
7310070001719,7310070004758,0
7310070001719,7310070766144,0
7310070001719,7310072000246,0
7310070001719,7310074002507,0
7310070001719,73145714,0
7310070001726,7310070001832,0
7310070001726,73145721,0
7310070001764,7310070001924,0
7310070001788,7310070001849,0
7310070001788,7310070001948,0
7310070001788,7310070004758,0
7310070001788,7310070006585,0
7310070001788,7310070766144,0
7310070001788,7310072000246,0
7310070001788,7310074002491,0
7310070001788,7310074002507,0
7310070001788,73145714,0
7310070001818,7310070001962,0
7310070001818,7310074005058,0
7310070001832,7310070004765,0
7310070001832,7310070766083,0
7310070001832,7310074002514,0
7310070001832,73145721,0
7310070001849,7310070004444,0
7310070001849,7310070004741,0
7310070001849,7310070004758,0
7310070001849,7310070004765,0
7310070001849,7310070004802,0
7310070001849,7310070004826,0
7310070001849,7310070005021,0
7310070001849,7310070005649,0
7310070001849,7310070006516,0
7310070001849,7310070006592,0
7310070001849,7310070766083,0
7310070001849,7310070766144,0
7310070001849,7310074002507,0
7310070001849,7310074002514,0
7310070001849,7310074002521,0
7310070001849,7310074006000,0
7310070001849,7310074008097,0
7310070001849,73145714,0
7310070001849,73145738,0
7310070001887,7310070004444,0
7310070001887,7310070004741,0
7310070001887,7310070004758,0
7310070001887,7310070766144,0
7310070001887,7310074002507,0
7310070001887,7310074008097,0
7310070001887,73145714,0
7310070001900,7310070003249,0
7310070001900,7310070004802,0
7310070001900,7310074002521,0
7310070001900,73145738,0
7310070001948,7310070006578,0
7310070001962,7310074005058,0
7310070002488,7310070005335,0
7310070002488,7310070005342,0
7310070002488,7310070059208,0
7310070002488,7310070151308,0
7310070002488,7310070154101,0
7310070002488,7310070154705,0
7310070002488,7310070733856,0
7310070002488,7310072000116,0
7310070002488,7310072000536,0
7310070002488,7310072725804,0
7310070003027,7310070003522,0
7310070003027,7310074006000,0
7310070003034,7310074006000,0
7310070003249,7310070004802,0
7310070003249,7310074002521,0
7310070003249,73145738,0
7310070003492,7310070003508,0
7310070003966,7310070151308,0
7310070003966,7310070154705,0
7310070003966,7310070733856,0
7310070003966,7310072000116,0
7310070004444,7310070004468,0
7310070004444,7310070004741,0
7310070004444,7310070004758,0
7310070004444,7310070766144,0
7310070004444,7310072000246,0
7310070004444,7310074002507,0
7310070004444,7310074008097,0
7310070004444,73145714,0
7310070004468,7310070004741,0
7310070004468,7310074008097,0
7310070004475,7310070004499,0
7310070004482,7310070004505,0
7310070004482,7310070006776,0
7310070004482,7310072000765,0
7310070004482,7310074006253,0
7310070004499,7310070004512,0
7310070004505,7310070006776,0
7310070004505,7310072000765,0
7310070004505,7310074006253,0
7310070004512,7310070005311,0
7310070004741,7310072000246,0
7310070004758,7310070005021,0
7310070004758,7310070005472,0
7310070004758,7310070006493,0
7310070004758,7310070006516,0
7310070004758,7310070006592,0
7310070004758,7310072000239,0
7310070004758,7310072000246,0
7310070004765,7310072000239,0
7310070004765,7310072000246,0
7310070004802,7310072000246,0
7310070004826,7310072000246,0
7310070005021,7310070005472,0
7310070005021,7310070766144,0
7310070005021,7310072000246,0
7310070005021,7310074002507,0
7310070005021,73145714,0
7310070005335,7310070005342,0
7310070005335,7310070006349,0
7310070005335,7310070059208,0
7310070005335,7310070151209,0
7310070005335,7310070151308,0
7310070005335,7310070154101,0
7310070005335,7310070154705,0
7310070005335,7310070733856,0
7310070005335,7310072000017,0
7310070005335,7310072000116,0
7310070005335,7310072720250,0
7310070005335,7310072725804,0
7310070005342,7310070008701,0
7310070005342,7310070059208,0
7310070005342,7310070151308,0
7310070005342,7310070154101,0
7310070005342,7310070154705,0
7310070005342,7310070733856,0
7310070005342,7310072000116,0
7310070005342,7310072000536,0
7310070005342,7310072725804,0
7310070005472,7310070766144,0
7310070005472,7310074002507,0
7310070005472,73145714,0
7310070005649,7310072000246,0
7310070005953,7310070005977,0
7310070005953,7310074010250,0
7310070005977,7310074010250,0
7310070006097,7310070006103,0
7310070006349,7310070006356,0
7310070006349,7310070151308,0
7310070006349,7310070154705,0
7310070006349,7310072000116,0
7310070006349,7310072000536,0
7310070006356,7310070151308,0
7310070006356,7310070154705,0
7310070006356,7310070733856,0
7310070006356,7310072000116,0
7310070006493,7310070006516,0
7310070006493,7310070766144,0
7310070006493,7310074002507,0
7310070006493,73145714,0
7310070006516,7310070766144,0
7310070006516,7310072000246,0
7310070006516,7310074002507,0
7310070006516,73145714,0
7310070006578,7310070006585,0
7310070006592,7310070007384,0
7310070006592,7310070766144,0
7310070006592,7310072000246,0
7310070006592,7310074002507,0
7310070006592,7310074010250,0
7310070006592,73145714,0
7310070008701,7310070059208,0
7310070008701,7310070154101,0
7310070008701,7310072725804,0
7310070037404,7310074006253,0
7310070059208,7310070151209,0
7310070059208,7310070151308,0
7310070059208,7310070154101,0
7310070059208,7310070154705,0
7310070059208,7310070733856,0
7310070059208,7310072000017,0
7310070059208,7310072000116,0
7310070059208,7310072000536,0
7310070059208,7310072720250,0
7310070059208,7310072725804,0
7310070151209,7310070151308,0
7310070151209,7310070154705,0
7310070151209,7310070733856,0
7310070151209,7310072000116,0
7310070151209,7310072000536,0
7310070151308,7310070154101,0
7310070151308,7310070733856,0
7310070151308,7310072000017,0
7310070151308,7310072000123,0
7310070151308,7310072000536,0
7310070151308,7310072720250,0
7310070151308,7310072725804,0
7310070154101,7310070154705,0
7310070154101,7310070733856,0
7310070154101,7310072000017,0
7310070154101,7310072000116,0
7310070154101,7310072000536,0
7310070154705,7310070733856,0
7310070154705,7310072000017,0
7310070154705,7310072000123,0
7310070154705,7310072000536,0
7310070154705,7310072720250,0
7310070154705,7310072725804,0
7310070378507,7310074006253,0
7310070733856,7310072000017,0
7310070733856,7310072000116,0
7310070733856,7310072000123,0
7310070733856,7310072000536,0
7310070733856,7310072720250,0
7310070733856,7310072725804,0
7310070766083,7310072000239,0
7310070766083,7310072000246,0
7310070766083,73145714,0
7310070766120,73145738,0
7310070766144,7310072000239,0
7310070766144,7310072000246,0
7310070766144,73145714,0
7310070766144,73145738,0
7310072000017,7310072000116,0
7310072000017,7310072000536,0
7310072000017,7310072720250,0
7310072000017,7310072725804,0
7310072000116,7310072000123,0
7310072000116,7310072000536,0
7310072000116,7310072720250,0
7310072000116,7310072725804,0
7310072000239,7310074002507,0
7310072000239,7310074002514,0
7310072000239,73145714,0
7310072000246,7310074002507,0
7310072000246,7310074002514,0
7310072000246,7310074002521,0
7310072000246,7310074006000,0
7310072000246,7310074008097,0
7310072000246,73145714,0
7310072000246,73145738,0
7310072000536,7310072720250,0
7310072000536,7310072725804,0
7310090313151,7316110001008,0
7310090344063,7310090344131,0
7310090348061,7310090348139,0
7310401000220,7310401000312,0
7310401000220,7310401000329,0
7310401000220,7310401000336,0
7310401000220,7310401001661,0
7310401000220,7310401004778,0
7310401000220,7310401007939,0
7310401000220,7310401019536,0
7310401000220,7310401032696,0
7310401000220,7310401033426,0
7310401000220,7310401036083,0
7310401000220,7310401041339,0
7310401000220,7310401051376,0
7310401000220,7310401051918,0
7310401000220,7310403001669,0
7310401000220,7310403007937,0
7310401000312,7310401001661,0
7310401000312,7310401004778,0
7310401000312,7310401007939,0
7310401000312,7310401019536,0
7310401000312,7310401032696,0
7310401000312,7310401033426,0
7310401000312,7310401036083,0
7310401000312,7310401041339,0
7310401000312,7310401051376,0
7310401000312,7310401051918,0
7310401000312,7310403001669,0
7310401000312,7310403007937,0
7310401000329,7310401001661,0
7310401000329,7310401004778,0
7310401000329,7310401007939,0
7310401000329,7310401019536,0
7310401000329,7310401032696,0
7310401000329,7310401033426,0
7310401000329,7310401036083,0
7310401000329,7310401041339,0
7310401000329,7310401051376,0
7310401000329,7310401051918,0
7310401000329,7310403001669,0
7310401000329,7310403007937,0
7310401000336,7310401001661,0
7310401000336,7310401004778,0
7310401000336,7310401007939,0
7310401000336,7310401019536,0
7310401000336,7310401032696,0
7310401000336,7310401033426,0
7310401000336,7310401036083,0
7310401000336,7310401041339,0
7310401000336,7310401051376,0
7310401000336,7310401051918,0
7310401000336,7310403001669,0
7310401000336,7310403007937,0
7310401000343,7310403036081,0
7310401000374,7310401007151,0
7310401000374,7310401009933,0
7310401000374,7310401024844,0
7310401000374,7310401046723,0
7310401000374,7310401048604,0
7310401000374,7310401051741,0
7310401000374,7310402046746,0
7310401000374,7310403034551,0
7310401001661,7310401045986,0
7310401001661,7310401054650,0
7310401004778,7310401036083,0
7310401004778,7310401045986,0
7310401004778,7310401051918,0
7310401004778,7310401054650,0
7310401007151,7310401024844,0
7310401007151,7310401048598,0
7310401007151,7310401048604,0
7310401007151,7310402044728,0
7310401007939,7310401045986,0
7310401007939,7310401054650,0
7310401009933,7310401024844,0
7310401009933,7310401048598,0
7310401009933,7310401048604,0
7310401009933,7310402044728,0
7310401019536,7310401036083,0
7310401019536,7310401045986,0
7310401019536,7310401051918,0
7310401019536,7310401054650,0
7310401024844,7310401046723,0
7310401024844,7310401048598,0
7310401024844,7310401051741,0
7310401024844,7310402044728,0
7310401024844,7310402046746,0
7310401024844,7310403034551,0
7310401032696,7310401045986,0
7310401032696,7310401054650,0
7310401033426,7310401045986,0
7310401033426,7310401054650,0
7310401034577,7310401034584,0
7310401034577,7310401048628,0
7310401034577,7310401051758,0
7310401034577,7310401052441,0
7310401034577,7310401052465,0
7310401034577,7310402044735,0
7310401034577,7310403036401,0
7310401034584,7310401048635,0
7310401034584,7310401051758,0
7310401034584,7310401052441,0
7310401034584,7310401052458,0
7310401034584,7310403036401,0
7310401036083,7310401041339,0
7310401036083,7310401045986,0
7310401036083,7310401051376,0
7310401036083,7310401054377,0
7310401036083,7310401054650,0
7310401039374,7310401039404,0
7310401039374,7310401042527,0
7310401039374,7310401042534,0
7310401039374,7310401047003,0
7310401039374,7310401049274,0
7310401039404,7310401042527,0
7310401039404,7310401042534,0
7310401039404,7310401043630,0
7310401039404,7310401046990,0
7310401039404,7310401047003,0
7310401039404,7310401049274,0
7310401041339,7310401045986,0
7310401041339,7310401051918,0
7310401041339,7310401054650,0
7310401042527,7310401042534,0
7310401042527,7310401047003,0
7310401042527,7310401049274,0
7310401042534,7310401043630,0
7310401042534,7310401046990,0
7310401042534,7310401047003,0
7310401042534,7310401049274,0
7310401045986,7310401051376,0
7310401045986,7310401051918,0
7310401045986,7310401054650,0
7310401045986,7310403001669,0
7310401045986,7310403007937,0
7310401046723,7310401048598,0
7310401046723,7310401048604,0
7310401046723,7310402044728,0
7310401048598,7310401048604,0
7310401048598,7310401051741,0
7310401048598,7310402046746,0
7310401048598,7310403034551,0
7310401048604,7310401051741,0
7310401048604,7310402044728,0
7310401048604,7310402046746,0
7310401048604,7310403034551,0
7310401048628,7310401048635,0
7310401048628,7310401051758,0
7310401048628,7310401052441,0
7310401048628,7310401052458,0
7310401048628,7310403036401,0
7310401048635,7310401051758,0
7310401048635,7310401052441,0
7310401048635,7310401052465,0
7310401048635,7310402044735,0
7310401048635,7310403036401,0
7310401051376,7310401051918,0
7310401051376,7310401054650,0
7310401051741,7310402044728,0
7310401051758,7310401052458,0
7310401051758,7310401052465,0
7310401051758,7310402044735,0
7310401051918,7310401054377,0
7310401051918,7310401054650,0
7310401052441,7310401052458,0
7310401052441,7310401052465,0
7310401052441,7310402044735,0
7310401052458,7310401052465,0
7310401052458,7310402044735,0
7310401052458,7310403036401,0
7310401052465,7310403036401,0
7310401054650,7310403001669,0
7310401054650,7310403007937,0
7310402037225,7310403007159,0
7310402044728,7310402046746,0
7310402044728,7310403034551,0
7310402044735,7310403036401,0
7310402046746,7310403034551,0
7310403001669,7310403011668,0
7310403007937,7310403011668,0
7310403033448,7310403041832,0
7310470264080,7310770563586,0
7310470264080,7310770571581,0
7310470264189,7310770559589,0
7310470345239,7310470345253,0
7310470345239,7310470346250,0
7310470345253,7310470571607,0
7310470345253,7310770559589,0
7310470346250,7310470571607,0
7310470348254,7310470571607,0
7310470348254,7310770563586,0
7310470348254,7310770571581,0
7310770563586,7310770571581,0
7310860007310,7310865074768,0
7310860007310,7310865074829,0
7310860007310,7313619000891,0
7310860007310,7313619001133,0
7310860007310,7313619001867,0
7310860007372,7310865074768,0
7310860007372,7310865074829,0
7310860007372,7313619000891,0
7310860007372,7313619001584,0
7310860007372,7313619001867,0
7310860018248,7310865074768,0
7310860018248,7310865074829,0
7310860018248,7313619000891,0
7310860018248,7313619001867,0
7310865074225,7310865081650,0
7310865074225,7313619000907,0
7310865074225,7313619001584,0
7310865074539,7310865074768,0
7310865074539,7310865074829,0
7310865074539,7313619000891,0
7310865074539,7313619001867,0
7310865074768,7310865074829,0
7310865074768,7313619000778,0
7310865074768,7313619000891,0
7310865074768,7313619001584,0
7310865074768,7313619001867,0
7310865074829,7313619000778,0
7310865074829,7313619000891,0
7310865074829,7313619001584,0
7310865074829,7313619001867,0
7310865081650,7313619000907,0
7310865081650,7313619001584,0
7310867008402,7340073300168,0
7310867008624,7340073300168,0
7310867561006,7310867561402,0
7310867561006,7310867562706,0
7310867561006,7310867564106,0
7310867561013,7310867561419,0
7310867561013,7310867561716,0
7310867561013,7310867564113,0
7310867561013,7310867564717,0
7310867561020,7310867561426,0
7310867561020,7310867564137,0
7310867561037,7310867561440,0
7310867561402,7310867564106,0
7310867561419,7310867561716,0
7310867561419,7310867564113,0
7310867561426,7310867564137,0
7310867561716,7310867564113,0
7310867562706,7310867564106,0
7310867564113,7310867564717,0
7310867565646,7310867565905,0
7310867565653,7310867565929,0
7310867578394,7340073300175,0
7311041040751,7311041062340,0
7311041040751,7340083474996,0
7311041050507,7340083442599,0
7311041050507,7340083456664,0
7311041050507,7340083456695,0
7311041050507,7340083489457,0
7311041050514,7311043006397,0
7311041050514,7311043007318,0
7311041050514,7340083443770,0
7311041050514,7340083443787,0
7311041062340,7340083474996,0
7311043002948,7340083463266,0
7311043006397,7340083411205,0
7311043006397,7340083443787,0
7311043006397,7340083456701,0
7311043006397,7340083462504,0
7311043006397,7340083463662,0
7311043006397,7340083466076,0
7311043006397,7340083489877,0
7311043007318,7340083411205,0
7311043007318,7340083443787,0
7311043007318,7340083489877,0
731329136520,810533009865,0
731329136841,732976285104,0
731329136841,752798487173,0
731329136841,752798487197,0
731329136841,752798487203,0
731329136841,752798487210,0
731329136841,752798487234,0
731329136841,752798487241,0
731329136841,752798487258,0
731329136841,767870802423,0
7313619000006,7313619000020,0
7313619000006,7313619000167,0
7313619000006,7313619000433,0
7313619000006,7313619001324,0
7313619000006,7313619001331,0
7313619000006,7313619001508,0
7313619000006,7313619001539,0
7313619000020,7313619001324,0
7313619000020,7313619001485,0
7313619000020,7313619001522,0
7313619000167,7313619001324,0
7313619000167,7313619001522,0
7313619000235,7313619001461,0
7313619000259,7313619001461,0
7313619000334,7313619000365,0
7313619000365,7313619000372,0
7313619000372,7313619001447,0
7313619000433,7313619001324,0
7313619000433,7313619001485,0
7313619000433,7313619001522,0
7313619000587,7313619000617,0
7313619000587,7313619001454,0
7313619000617,7313619000624,0
7313619000617,7313619001430,0
7313619000624,7313619001454,0
7313619000624,7313619001874,0
7313619000662,7313619001485,0
7313619000778,7313619000891,0
7313619000778,7313619001133,0
7313619000778,7313619001867,0
7313619000891,7313619001867,0
7313619001201,7313619001485,0
7313619001324,7313619001331,0
7313619001324,7313619001485,0
7313619001324,7313619001508,0
7313619001324,7313619001522,0
7313619001324,7313619001539,0
7313619001331,7313619001522,0
7313619001416,7313619001461,0
7313619001430,7313619001454,0
7313619001485,7313619001508,0
7313619001485,7313619001539,0
7313619001508,7313619001522,0
7313619001522,7313619001539,0
7313619001584,7313619001867,0
7313619001584,7313619002055,0
7313619002246,7313619002314,0
7314720620268,7314720710259,0
7314720620268,7314720710501,0
7314720620268,7314720710853,0
7314720710259,7314720710501,0
7314720710259,7314720710853,0
7314720719450,7314720719597,0
7314720719450,7314720719856,0
7314720719450,7314720719986,0
7314720719597,7314720719986,0
7314720719856,7314720719986,0
7314720720111,7314720730127,0
7314720724515,7314720732534,0
7314720728315,7314720738307,0
7314720728315,7314720738338,0
7314720729817,7314720737638,0
7314720732046,7314720737638,0
7314720736204,7314720736235,0
7314720738307,7314720738338,0
732623607372,850025251662,0
732623639243,732623768981,0
732623639243,732623769018,0
732623639243,732623769032,0
732623661459,811538011204,0
732623662845,808226611761,0
732623662845,810031200566,0
732623662845,810031201105,0
732623662845,857416006184,0
732623662845,857416006191,0
732623662845,857416006245,0
732623662845,857416006252,0
732623663828,856128004129,0
732623745005,732623745029,0
732623770731,810053000014,0
732773990102,732773990157,0
732773990102,751035017333,0
732773990126,732773990171,0
732773990126,751035017333,0
732773990126,768786452504,0
732773990126,824238660856,0
732773990157,751035017333,0
732773990171,751035017333,0
732773990171,768786452504,0
732976285104,752798487197,0
732976285104,752798487203,0
732976285104,752798487210,0
732976285104,752798487234,0
732976285104,752798487241,0
732976285104,752798487258,0
7330605001250,7330605001311,0
7330605001250,7350093030273,0
7330605001250,7350093032017,0
7330605001250,7350093033687,0
7330605001267,7330605001311,0
7330605001267,7350093030259,0
7330605001274,7330605001311,0
7330605001274,7350093030266,0
7330605001274,7350093032017,0
7330605001281,7330605001311,0
7330605001281,7350093030273,0
7330605001281,7350093032017,0
7330605001281,7350093033687,0
7340011316794,7340011470328,0
7340011316794,7340191101722,0
7340011404255,7340011407119,0
7340011404255,7340011470328,0
7340011404255,7340011470342,0
7340011404255,7340191141254,0
7340011407102,7340191101722,0
7340011470342,7340191118317,0
7340073300168,7350000550559,0
7340073300175,7350000550535,0
7340083411199,7340083442599,0
7340083411199,7340083456664,0
7340083411199,7340083456695,0
7340083411199,7340083489457,0
7340083411205,7340083443770,0
7340083411205,7340083443787,0
7340083439896,7340083474101,0
7340083439896,7611612514842,0
7340083439896,7611612524544,0
7340083442599,7340083489853,0
7340083442599,7340083489860,0
7340083442599,7340083489884,0
7340083443770,7340083489877,0
7340083443787,7340083488528,0
7340083443787,7340083489877,0
7340083444616,7340083444623,0
7340083444616,7340083462504,0
7340083444616,7340083466076,0
7340083444623,7340083462504,0
7340083444623,7340083466076,0
7340083445057,7611612404129,0
7340083445057,7611612404211,0
7340083445057,7611612513883,0
7340083445057,7611612513920,0
7340083445057,7611612516174,0
7340083445057,7611612520058,0
7340083445057,7611612520164,0
7340083456664,7340083456695,0
7340083456664,7340083471483,0
7340083456664,7340083489457,0
7340083456664,7340083489853,0
7340083456664,7340083489860,0
7340083456664,7340083489884,0
7340083456695,7340083471483,0
7340083456695,7340083489457,0
7340083456695,7340083489853,0
7340083456695,7340083489860,0
7340083456695,7340083489884,0
7340083456718,7340083456909,0
7340083462498,7340083466076,0
7340083462504,7340083466076,0
7340083462511,7340083466076,0
7340083462511,7340083488825,0
7340083463242,7340083480157,0
7340083463259,7340083480164,0
7340083468049,7340083468056,0
7340083468049,7611612404310,0
7340083468056,7611612404402,0
7340083468056,7611612513081,0
7340083468056,7611612515207,0
7340083471483,7340083489457,0
7340083471483,7340083489860,0
7340083471483,7340083489884,0
7340083473906,7340083475023,0
7340083474101,7611612524544,0
7340083476624,7611612404471,0
7340083476624,7611612404488,0
7340083476624,7611612524919,0
7340083477720,7340083477737,0
7340083480157,7340083489907,0
7340083488498,7340083489853,0
7340083489457,7340083489853,0
7340083489457,7340083489860,0
7340083489457,7340083489884,0
7340083489853,7340083489860,0
7340083489853,7340083489884,0
7340191101692,7340191151109,0
7340191101692,7340191152571,0
7340191106543,7340191106550,0
7340191106543,7340191117938,0
7340191106550,7340191117914,0
7340191106550,7340191117938,0
7340191106550,7340191129023,0
7340191106567,7340191106574,0
7340191106581,7340191106598,0
7340191107304,7340191171077,0
7340191117884,7340191117891,0
7340191117891,7340191160262,0
7340191117907,7340191117921,0
7340191117914,7340191117938,0
7340191118317,7340191141254,0
7340191140271,7340191171060,0
7340191151079,7340191151109,0
7340191151079,7340191152571,0
7340191151109,7340191151116,0
7340191151116,7340191152571,0
7350000158717,7350000159103,0
7350000550498,7350000552348,0
7350020691171,7350020691522,0
7350021420084,7350021420268,0
7350021420084,7350021422033,0
7350021420084,7350021422040,0
7350021420268,7350021422033,0
7350021420268,7350021422040,0
7350021420268,7350021424426,0
7350021421616,7350021423702,0
7350021422033,7350021422040,0
7350021422033,7350021424426,0
7350021422040,7350021424426,0
7350021422354,7350021423702,0
7350021422477,7350021422859,0
7350028543823,7350028546718,0
7350068170010,7350068172502,0
7350068170010,7350068177019,0
7350068170010,7350068177163,0
7350068170010,7350068177170,0
7350068170027,7350068172601,0
7350068170027,7350068172663,0
7350068170027,7350068177088,0
7350068170058,7350068172540,0
7350068170058,7350068177057,0
7350068170065,7350068172557,0
7350068170072,7350068172687,0
7350068170072,7350068177071,0
7350068170089,7350068171734,0
7350068170089,7350068172601,0
7350068170089,7350068177088,0
7350068170096,7350068177095,0
7350068170102,7350068172663,0
7350068170102,7350068177101,0
7350068170119,7350068172694,0
7350068170119,7350068177132,0
7350068170126,7350068177125,0
7350068170133,7350068172694,0
7350068170133,7350068177132,0
7350068170157,7350068172663,0
7350068170188,7350068172670,0
7350068170188,7350068177019,0
7350068170188,7350068177132,0
7350068170188,7350068177163,0
7350068170188,7350068177170,0
7350068170577,7350068172687,0
7350068170577,7350068177071,0
7350068170591,7350068171598,0
7350068170591,7350068177095,0
7350068171598,7350068177095,0
7350068171734,7350068172601,0
7350068171734,7350068177088,0
7350068291807,7350068295171,0
